"","ensembl_gene_id","hgnc_symbol","Sample_siESR1_3/siESR1_3_rsem.genes.results","Sample_siESR1_1/siESR1_1_rsem.genes.results","Sample_siCTL_2/siCTL_2_rsem.genes.results","Sample_siRecQ1_3/siRecQ1_3_rsem.genes.results","Sample_siRecQ1_2/siRecQ1_2_rsem.genes.results","Sample_siCTL_1/siCTL_1_rsem.genes.results","Sample_siESR1_2/siESR1_2_rsem.genes.results","Sample_siCTL_3/siCTL_3_rsem.genes.results","Sample_siRecQ1_1/siRecQ1_1_rsem.genes.results"
"4826","ENSG00000131871","SELENOS","61.0792305788274","62.4972867438141","61.725898956977","81.0346100221752","64.1049167231732","61.1102189482832","60.8523652371768","60.9292085580636","59.1612269509729"
"4827","ENSG00000131873","CHSY1","60.9660160643161","63.5703038760047","55.1811570717258","36.734964247796","48.6820625620425","54.4330325821019","61.8064065565732","52.2865494945523","51.2768448357425"
"4828","ENSG00000131876","SNRPA1","82.047973847745","82.7861331275261","80.2013203142243","110.244348816099","84.4619068987543","86.9910440806847","81.7332355307015","83.9589730669083","76.4819098481436"
"4829","ENSG00000131899","LLGL1","57.0601153136775","53.6270117843716","45.2742144532671","40.9254712805076","50.8306662905969","45.1916035429764","54.973407917653","50.9024937726377","57.7431726137012"
"4830","ENSG00000131931","THAP1","7.6702833581382","9.01334391040127","9.2139699482556","9.278979858147","8.2706527085453","8.86060091938132","7.29712684835637","9.13476776463649","8.79193689108417"
"4831","ENSG00000131941","RHPN2","66.0606692173231","72.0829064580504","132.870836441281","120.87109369587","135.80323448648","128.636630058016","68.1747612880469","130.377741436419","141.095839336793"
"4832","ENSG00000131943","C19orf12","17.6614642637573","16.4290845350965","15.604717906795","16.5987616230782","14.804762677574","14.0398633479022","15.986638325021","15.624451260725","14.8895705413522"
"4833","ENSG00000131944","FAAP24","5.97206564046922","5.93736146478814","5.74910659724027","7.89121454211915","5.47452456864565","6.88029469671157","5.82738751847541","7.289360135417","6.86338299239474"
"4834","ENSG00000131966","ACTR10","54.0033234218733","58.9205629698453","57.3370720456909","75.0481714040159","61.0438922331778","58.2920908621763","54.0967212998292","57.2383932996246","55.7862576282663"
"4835","ENSG00000131979","GCH1","37.417397045973","40.178530394249","39.6021048193827","40.0547165724117","45.6799039276239","42.1449785850229","41.4105502419093","38.4767490692264","42.7117966386218"
"4836","ENSG00000131981","LGALS3","641.671564621221","664.793725454993","487.005793226045","552.902028556272","460.066094260753","468.875581029038","619.869008602428","507.917693148845","427.2314107332"
"4837","ENSG00000132000","PODNL1","2.63223746238691","2.36063769081938","3.94250118036642","5.46942801022741","4.49175910979039","4.5699374369302","2.68369244656159","4.92200971506659","4.3052129679567"
"4838","ENSG00000132002","DNAJB1","323.793511502218","318.662481883708","220.185649543412","247.811347707169","218.981277075104","218.113212333565","292.8906850547","232.060009374351","205.447712383915"
